Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/21/2022 09:21:37	0.46	1.51	0.75	0.00	0.00	0.00	0.00	1.21	2.72	100.00	-0.51	23.13	245	1511	338	0	0	0	0	0	2094	647.16	4.66	2.17	5.02	16.43	6.01	9.90	0.95	27.61	30.44
6/21/2022 09:21:41	0.67	1.45	0.71	0.00	0.00	0.00	0.00	1.15	2.83	100.00	-0.51	23.13	356	1448	320	0	0	0	0	0	2124	647.94	4.54	2.14	5.01	15.95	5.85	9.83	0.95	27.58	30.45
6/21/2022 09:21:44	0.60	1.44	0.84	0.00	0.00	0.00	0.00	1.15	2.87	100.00	-0.52	23.02	316	1439	376	0	0	0	0	0	2131	642.97	4.68	2.26	4.95	16.13	5.93	10.04	0.95	27.71	30.48
6/21/2022 09:21:47	0.63	1.41	0.82	0.00	0.00	0.00	0.00	1.13	2.86	100.00	-0.53	23.01	333	1414	369	0	0	0	0	0	2116	627.88	4.64	2.09	4.91	15.94	5.89	9.95	0.95	27.71	30.51
6/21/2022 09:21:50	0.62	1.45	0.90	0.00	0.00	0.00	0.00	1.13	2.97	100.00	-0.52	23.14	328	1452	406	0	0	0	0	0	2186	647.21	4.76	2.25	5.05	16.05	6.00	10.13	0.95	27.87	30.46
6/21/2022 09:21:52	0.52	1.50	0.78	0.00	0.00	0.00	0.00	1.17	2.80	100.00	-0.51	23.12	273	1503	352	0	0	0	0	0	2128	644.30	4.65	2.16	5.11	16.11	5.96	9.84	0.95	27.87	30.32
6/21/2022 09:21:55	0.58	1.44	0.78	0.00	0.00	0.00	0.00	1.16	2.81	100.00	-0.51	23.10	309	1439	353	0	0	0	0	0	2101	646.03	4.64	2.17	5.00	16.12	5.83	9.94	0.95	27.91	30.46
6/21/2022 09:21:58	0.59	1.41	0.88	0.00	0.00	0.00	0.00	1.13	2.88	100.00	-0.51	23.06	315	1408	395	0	0	0	0	0	2118	646.44	4.70	2.22	4.87	16.01	5.92	10.05	0.95	27.98	30.52
6/21/2022 09:22:01	0.45	1.47	0.93	0.00	0.00	0.00	0.00	1.16	2.85	100.00	-0.52	23.12	238	1473	416	0	0	0	0	0	2127	639.33	4.79	2.17	5.02	16.15	6.03	10.02	0.95	28.04	30.49
6/21/2022 09:22:04	0.58	1.43	0.84	0.00	0.00	0.00	0.00	1.16	2.85	100.00	-0.52	23.13	305	1431	380	0	0	0	0	0	2116	626.62	4.70	2.17	4.90	16.16	5.96	10.05	0.95	28.00	30.50
6/21/2022 09:22:06	0.53	1.46	0.91	0.00	0.00	0.00	0.00	1.14	2.89	100.00	-0.52	23.05	279	1458	408	0	0	0	0	0	2145	637.12	4.74	2.32	5.05	16.00	5.93	10.01	0.95	28.01	30.47
6/21/2022 09:22:09	0.57	1.55	0.73	0.00	0.00	0.00	0.00	1.18	2.85	100.00	-0.51	23.05	302	1550	328	0	0	0	0	0	2180	644.33	4.63	2.28	5.19	16.26	6.05	9.90	0.95	28.08	30.27
6/21/2022 09:22:12	0.62	1.43	0.81	0.00	0.00	0.00	0.00	1.13	2.86	100.00	-0.53	23.12	329	1432	365	0	0	0	0	0	2126	643.65	4.62	2.14	4.87	15.91	5.99	9.91	0.95	28.21	30.56
6/21/2022 09:22:15	0.53	1.47	0.82	0.00	0.00	0.00	0.00	1.18	2.83	100.00	-0.52	23.10	280	1474	371	0	0	0	0	0	2125	642.25	4.71	2.16	5.05	16.26	5.95	10.01	0.95	28.27	30.63
6/21/2022 09:22:17	0.55	1.46	0.90	0.00	0.00	0.00	0.00	1.14	2.91	100.00	-0.53	23.13	290	1463	405	0	0	0	0	0	2157	644.43	4.76	2.17	5.05	16.03	6.00	10.03	0.95	28.31	30.61
6/21/2022 09:22:20	0.41	1.46	0.93	0.00	0.00	0.00	0.00	1.16	2.79	100.00	-0.52	23.03	217	1455	418	0	0	0	0	0	2090	635.73	4.78	2.31	5.02	16.16	5.90	10.00	0.95	28.38	30.53
6/21/2022 09:22:23	0.42	1.48	0.89	0.00	0.00	0.00	0.00	1.17	2.79	100.00	-0.52	23.12	224	1482	398	0	0	0	0	0	2104	618.40	4.76	2.22	5.09	16.17	5.92	9.94	0.95	28.39	30.56
6/21/2022 09:22:26	0.41	1.46	0.85	0.00	0.00	0.00	0.00	1.18	2.71	100.00	-0.51	23.14	216	1456	383	0	0	0	0	0	2054	632.74	4.71	2.16	4.99	16.20	5.86	9.88	0.95	28.47	30.48
6/21/2022 09:22:28	0.53	1.49	0.89	0.00	0.00	0.00	0.00	1.15	2.91	100.00	-0.52	23.06	281	1487	400	0	0	0	0	0	2167	643.73	4.77	2.21	5.09	16.16	6.03	10.06	0.95	28.59	30.58
6/21/2022 09:22:31	0.80	1.40	0.73	0.00	0.00	0.00	0.00	1.15	2.93	100.00	-0.52	23.18	423	1404	327	0	0	0	0	0	2154	643.09	4.58	2.24	4.95	16.15	5.81	10.12	0.95	28.50	30.52
6/21/2022 09:22:34	0.41	1.45	0.93	0.00	0.00	0.00	0.00	1.16	2.78	100.00	-0.52	23.04	219	1446	417	0	0	0	0	0	2081	640.82	4.78	2.18	5.00	16.13	5.89	9.98	0.95	28.59	30.54
6/21/2022 09:22:37	0.44	1.44	0.87	0.00	0.00	0.00	0.00	1.17	2.75	100.00	-0.52	23.03	235	1437	391	0	0	0	0	0	2063	647.96	4.72	2.17	4.91	16.19	5.90	9.95	0.95	28.60	30.56
6/21/2022 09:22:42	0.66	1.47	0.78	0.00	0.00	0.00	0.00	1.15	2.91	100.00	-0.53	23.04	348	1466	352	0	0	0	0	0	2166	647.26	4.65	2.21	5.09	16.13	5.92	10.02	0.95	28.59	30.56
6/21/2022 09:22:44	0.64	1.46	0.79	0.00	0.00	0.00	0.00	1.15	2.88	100.00	-0.51	23.10	337	1461	354	0	0	0	0	0	2152	647.13	4.63	2.24	4.98	16.06	5.98	9.97	0.95	28.64	30.56
6/21/2022 09:22:47	0.66	1.46	0.78	0.00	0.00	0.00	0.00	1.16	2.91	100.00	-0.52	23.15	352	1465	352	0	0	0	0	0	2169	646.63	4.66	2.17	5.03	16.21	5.98	10.07	0.95	28.70	30.64
6/21/2022 09:22:50	0.68	1.41	0.80	0.00	0.00	0.00	0.00	1.14	2.89	100.00	-0.51	23.14	361	1412	361	0	0	0	0	0	2133	646.74	4.64	2.24	5.02	16.03	5.77	10.04	0.95	28.75	30.45
6/21/2022 09:22:53	0.87	1.42	0.73	0.00	0.00	0.00	0.00	1.13	3.02	100.00	-0.53	23.14	462	1425	327	0	0	0	0	0	2214	644.46	4.57	2.18	4.91	16.06	6.01	10.14	0.95	28.75	30.55
6/21/2022 09:22:55	0.73	1.42	0.81	0.00	0.00	0.00	0.00	1.13	2.96	100.00	-0.51	23.18	387	1423	365	0	0	0	0	0	2175	645.74	4.67	2.07	4.99	16.02	5.93	10.09	0.95	28.85	30.71
6/21/2022 09:22:58	0.63	1.41	0.73	0.00	0.00	0.00	0.00	1.17	2.77	100.00	-0.52	23.05	333	1412	328	0	0	0	0	0	2074	646.31	4.55	2.28	4.94	16.10	5.72	9.90	0.95	28.72	30.57
6/21/2022 09:23:01	0.81	1.43	0.69	0.00	0.00	0.00	0.00	1.15	2.93	100.00	-0.52	23.22	429	1434	310	0	0	0	0	0	2173	645.44	4.55	2.14	4.97	16.10	5.90	10.03	0.95	28.94	30.61
6/21/2022 09:23:04	0.37	1.45	0.79	0.05	0.00	0.00	0.00	1.19	2.67	100.00	-0.51	23.13	198	1449	357	1	0	0	0	0	2006	621.33	4.70	2.24	4.87	16.18	6.02	9.83	0.95	28.79	30.62
6/21/2022 09:23:06	0.73	1.44	0.74	0.00	0.00	0.00	0.00	1.15	2.90	100.00	-0.51	23.13	386	1436	333	0	0	0	0	0	2155	645.48	4.59	2.24	4.98	16.10	5.89	10.03	0.95	28.92	30.70
6/21/2022 09:23:09	0.57	1.44	0.79	0.00	0.00	0.00	0.00	1.16	2.81	100.00	-0.53	23.00	305	1440	357	0	0	0	0	0	2102	645.56	4.64	2.19	4.98	16.08	5.85	9.93	0.95	29.02	30.60
6/21/2022 09:23:12	0.49	1.44	0.88	0.00	0.00	0.00	0.00	1.16	2.81	100.00	-0.52	23.17	260	1442	396	0	0	0	0	0	2098	637.84	4.74	2.23	4.97	16.19	5.90	10.02	0.95	29.05	30.64
6/21/2022 09:23:15	0.44	1.44	0.89	0.00	0.00	0.00	0.00	1.17	2.77	100.00	-0.52	22.99	233	1438	401	0	0	0	0	0	2072	638.55	4.74	2.21	4.94	16.18	5.90	9.98	0.95	29.05	30.72
6/21/2022 09:23:17	0.77	1.43	0.81	0.00	0.00	0.00	0.00	1.14	3.00	100.00	-0.50	23.08	407	1429	363	0	0	0	0	0	2199	633.91	4.67	2.23	5.00	16.13	5.94	10.19	0.95	29.08	30.61
6/21/2022 09:23:20	0.54	1.46	0.79	0.00	0.00	0.00	0.00	1.17	2.79	100.00	-0.52	23.09	288	1456	356	0	0	0	0	0	2101	629.03	4.66	2.15	4.96	16.21	5.93	9.95	0.95	29.04	30.74
6/21/2022 09:23:23	0.70	1.46	0.73	0.00	0.00	0.00	0.00	1.15	2.89	100.00	-0.51	23.16	369	1461	329	0	0	0	0	0	2159	644.32	4.59	2.18	5.03	16.09	5.92	9.96	0.95	29.10	30.42
6/21/2022 09:23:26	0.58	1.47	0.76	0.00	0.00	0.00	0.00	1.16	2.81	100.00	-0.52	23.06	305	1466	344	0	0	0	0	0	2115	644.11	4.61	2.18	4.99	16.10	5.93	9.88	0.95	29.13	30.60
6/21/2022 09:23:28	0.63	1.42	0.78	0.00	0.00	0.00	0.00	1.15	2.83	100.00	-0.54	23.10	334	1423	351	0	0	0	0	0	2108	644.54	4.62	2.12	4.96	16.01	5.84	9.93	0.95	29.14	30.63
6/21/2022 09:23:31	0.68	1.46	0.75	0.00	0.00	0.00	0.00	1.16	2.88	100.00	-0.51	23.21	358	1456	336	0	0	0	0	0	2151	644.35	4.61	2.18	4.99	16.13	5.95	9.99	0.95	29.25	30.62
