Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
2/9/2022 09:20:38	0.13	1.22	1.02	0.14	0.00	0.00	0.00	1.97	2.52	92.70	-0.30	9.90	68	1223	461	4	0	0	0	0	1755	540.32	6.21	2.37	4.54	24.04	5.97	14.18	0.97	12.84	14.98
2/9/2022 09:20:43	0.10	1.20	0.94	0.21	0.00	0.00	0.00	1.99	2.44	91.46	-0.29	9.86	52	1201	421	6	0	0	0	0	1681	533.13	6.22	2.33	4.49	24.14	6.04	14.16	0.97	12.99	15.13
2/9/2022 09:20:46	0.19	1.11	0.81	0.32	0.00	0.00	0.00	2.00	2.43	92.64	-0.29	9.69	100	1112	367	9	0	0	0	0	1588	540.01	6.25	2.45	4.46	24.26	6.00	14.32	0.97	13.02	14.96
2/9/2022 09:20:49	0.20	1.30	1.02	0.10	0.00	0.00	0.00	1.99	2.62	92.72	-0.31	9.72	107	1296	460	3	0	0	0	0	1867	540.47	6.22	2.43	4.70	24.27	6.04	14.31	0.97	13.04	15.01
2/9/2022 09:20:52	0.21	1.26	1.04	0.05	0.00	0.00	0.00	1.98	2.56	92.97	-0.30	9.69	111	1262	467	1	0	0	0	0	1842	541.89	6.12	2.34	4.55	24.13	5.88	14.19	0.97	13.07	15.07
2/9/2022 09:20:54	0.14	1.22	0.92	0.16	0.00	0.00	0.00	1.98	2.44	93.12	-0.31	9.67	73	1224	413	5	0	0	0	0	1715	542.81	6.12	2.35	4.52	24.00	5.96	14.03	0.97	13.09	15.12
2/9/2022 09:20:57	0.15	1.19	0.95	0.22	0.00	0.00	0.00	1.98	2.51	92.71	-0.31	9.67	79	1187	428	7	0	0	0	0	1701	540.38	6.25	2.47	4.57	24.15	5.99	14.27	0.97	13.22	15.15
2/9/2022 09:21:00	0.10	1.25	0.84	0.33	0.00	0.00	0.00	2.02	2.52	93.21	-0.30	9.58	50	1251	378	10	0	0	0	0	1690	543.29	6.39	2.47	4.74	24.49	6.38	14.38	0.97	13.25	15.07
2/9/2022 09:21:03	0.13	1.18	0.82	0.28	0.00	0.00	0.00	2.03	2.40	93.20	-0.31	9.65	66	1179	368	8	0	0	0	0	1622	543.26	6.23	2.56	4.59	24.43	5.96	14.27	0.97	13.30	15.12
2/9/2022 09:21:05	0.15	1.29	1.22	0.02	0.00	0.00	0.00	1.98	2.69	93.07	-0.30	9.58	82	1295	548	1	0	0	0	0	1925	542.50	6.31	2.42	4.68	24.35	5.95	14.48	0.97	13.45	15.03
2/9/2022 09:21:08	0.13	1.23	1.11	0.07	0.00	0.00	0.00	1.99	2.55	93.29	-0.31	9.63	70	1231	500	2	0	0	0	0	1803	543.75	6.23	2.37	4.52	24.22	5.87	14.31	0.97	13.39	15.22
2/9/2022 09:21:11	0.19	1.24	1.04	0.11	0.00	0.00	0.00	2.01	2.58	93.08	-0.30	9.60	98	1245	467	3	0	0	0	0	1814	542.55	6.25	2.43	4.61	24.48	5.94	14.45	0.97	13.54	15.02
2/9/2022 09:21:14	0.21	1.19	1.00	0.18	0.00	0.00	0.00	1.98	2.58	92.86	-0.30	9.56	109	1191	452	5	0	0	0	0	1757	541.28	6.27	2.40	4.54	24.22	5.99	14.39	0.97	13.51	15.12
2/9/2022 09:21:16	0.32	1.30	1.06	0.00	0.00	0.00	0.00	1.99	2.67	93.51	-0.30	9.48	168	1297	477	0	0	0	0	0	1942	545.07	6.11	2.37	4.63	24.28	5.87	14.35	0.97	13.41	15.13
2/9/2022 09:21:19	0.04	1.25	1.11	0.10	0.00	0.00	0.00	1.98	2.50	93.27	-0.31	9.55	19	1254	500	3	0	0	0	0	1776	543.67	6.25	2.44	4.59	24.13	5.91	14.19	0.97	13.46	15.04
2/9/2022 09:21:22	0.08	1.22	1.11	0.11	0.00	0.00	0.00	1.99	2.52	92.33	-0.31	9.52	42	1217	499	3	0	0	0	0	1761	538.18	6.27	2.39	4.53	24.20	5.91	14.30	0.97	13.67	15.00
2/9/2022 09:21:25	0.04	1.23	1.02	0.15	0.00	0.00	0.00	2.02	2.44	93.12	-0.29	9.62	19	1235	457	5	0	0	0	0	1715	542.77	6.26	2.48	4.59	24.36	5.92	14.25	0.97	13.67	15.27
2/9/2022 09:21:27	0.22	1.26	0.98	0.14	0.00	0.00	0.00	2.01	2.60	93.20	-0.30	9.51	116	1257	442	4	0	0	0	0	1818	543.28	6.25	2.45	4.66	24.49	6.02	14.45	0.97	13.70	15.11
2/9/2022 09:21:30	0.31	1.28	1.14	0.07	0.00	0.00	0.00	1.98	2.80	93.26	-0.29	9.53	163	1281	515	2	0	0	0	0	1961	543.63	6.34	2.48	4.75	24.49	6.03	14.69	0.97	13.77	15.27
2/9/2022 09:21:33	0.12	1.19	0.93	0.25	0.00	0.00	0.00	2.04	2.49	92.96	-0.31	9.55	65	1187	421	7	0	0	0	0	1680	541.88	6.37	2.43	4.56	24.69	6.09	14.54	0.97	13.76	15.07
2/9/2022 09:21:36	0.24	1.23	1.16	0.09	0.00	0.00	0.00	1.98	2.73	93.08	-0.30	9.55	126	1235	522	3	0	0	0	0	1885	542.56	6.36	2.47	4.66	24.40	5.97	14.64	0.97	13.85	14.95
2/9/2022 09:21:38	0.23	1.19	0.83	0.27	0.00	0.00	0.00	2.02	2.52	93.08	-0.31	9.49	123	1188	375	8	0	0	0	0	1694	542.54	6.28	2.43	4.58	24.56	6.11	14.46	0.97	13.88	15.08
2/9/2022 09:21:41	0.30	1.25	1.08	0.12	0.00	0.00	0.00	1.97	2.76	93.55	-0.30	9.47	160	1249	488	4	0	0	0	0	1901	545.32	6.32	2.51	4.73	24.30	6.03	14.58	0.97	13.99	15.15
2/9/2022 09:21:46	0.21	1.18	0.91	0.29	0.00	0.00	0.00	1.99	2.60	93.60	-0.30	9.47	112	1181	411	9	0	0	0	0	1713	545.60	6.37	2.54	4.67	24.40	6.14	14.52	0.97	13.95	15.12
2/9/2022 09:21:49	0.31	1.17	0.82	0.31	0.00	0.00	0.00	2.00	2.62	93.58	-0.30	9.58	165	1172	369	9	0	0	0	0	1716	545.48	6.32	2.56	4.68	24.47	6.13	14.56	0.97	14.00	14.96
2/9/2022 09:21:52	0.16	1.25	1.16	0.14	0.00	0.00	0.00	1.98	2.71	93.70	-0.30	9.53	83	1254	523	4	0	0	0	0	1864	546.16	6.43	2.50	4.73	24.36	6.09	14.59	0.97	14.01	15.28
2/9/2022 09:21:54	0.21	1.30	1.23	0.05	0.00	0.00	0.00	1.98	2.79	93.69	-0.30	9.45	112	1303	553	1	0	0	0	0	1970	546.12	6.40	2.47	4.77	24.47	6.06	14.67	0.97	14.07	15.13
2/9/2022 09:21:57	0.10	1.31	1.25	0.07	0.00	0.00	0.00	2.00	2.73	93.89	-0.30	9.52	53	1311	564	2	0	0	0	0	1930	547.28	6.47	2.51	4.79	24.63	6.08	14.69	0.97	14.09	15.17
2/9/2022 09:22:00	0.03	1.26	1.27	0.13	0.00	0.00	0.00	1.98	2.69	93.95	-0.30	9.60	18	1265	570	4	0	0	0	0	1856	547.63	6.53	2.48	4.73	24.44	6.13	14.65	0.97	14.16	15.20
2/9/2022 09:22:03	0.23	1.20	0.95	0.27	0.00	0.00	0.00	1.99	2.65	93.80	-0.30	9.47	121	1200	427	8	0	0	0	0	1756	546.78	6.40	2.55	4.71	24.46	6.15	14.60	0.97	14.16	15.21
